Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment
P5199,Laptop,Electronics,Tablets,368.25,29,Female,35,4,Positive
P5200,Bicycle,Sports,Tennis Racket,569.06,35,Female,26,4,Positive
P5201,Basketball,Sports,Football,756.71,44,Female,16,4,Very Positive
P5202,Football,Sports,Tennis Racket,608.49,23,Female,27,4,Positive
P5203,Nail Polish,Beauty,Fragrance,26.75,60,Female,10,2,Negative
P5204,Sofa,Furniture,Cabinet,752.21,22,Male,36,5,Very Positive
P5205,Refrigerator,Home Appliances,Air Conditioner,954.67,20,Female,13,5,Positive
P5206,Headphones,Electronics,Smartwatches,888.63,18,Male,10,4,Positive
P5207,Football,Sports,Basketball,382.38,34,Male,27,4,Very Positive
P5208,Dining Table,Furniture,Chair,352.25,28,Male,28,5,Positive
P5209,Tablet,Electronics,Mobile Phones,741.43,24,Male,12,5,Positive
P5210,Couch,Furniture,Bookshelf,335.82,47,Female,27,4,Positive
P5211,Tennis Racket,Sports,Tennis Racket,576.01,27,Male,14,5,Very Positive
P5212,Microwave,Home Appliances,Vacuum Cleaner,538.76,25,Male,41,5,Positive
P5213,Skincare Cream,Beauty,Makeup,25.21,20,Male,27,1,Neutral
P5214,Pants,Clothing,Jackets,156.24,44,Female,10,3,Neutral
P5215,Sweater,Clothing,Sweaters,75.14,21,Female,47,5,Positive
P5216,Lipstick,Beauty,Nail Polish,143.02,50,Female,2,5,Positive
P5217,Vacuum Cleaner,Home Appliances,Refrigerator,334.03,55,Female,12,4,Very Positive
P5218,Yoga Mat,Sports,Tennis Racket,33.29,39,Male,21,2,Neutral
P5219,Dining Table,Furniture,Chair,795.53,45,Female,11,5,Very Positive
P5220,Refrigerator,Home Appliances,Refrigerator,577.84,38,Male,29,5,Very Positive
P5221,Vacuum Cleaner,Home Appliances,Air Conditioner,244.75,29,Female,8,5,Very Positive
P5222,Tennis Racket,Sports,Football,341.68,65,Male,17,4,Very Positive
P5223,Skincare Cream,Beauty,Skin Care,176.4,42,Female,23,4,Neutral
P5224,Sofa,Furniture,Table,1071.34,29,Female,7,5,Positive
P5225,Vacuum Cleaner,Home Appliances,Refrigerator,508.38,37,Female,16,5,Positive
P5226,Tablet,Electronics,Laptops,1394.41,45,Male,11,5,Very Positive
P5227,Dishwasher,Home Appliances,Refrigerator,496.64,23,Male,38,4,Positive
P5228,Chair,Furniture,Table,165.5,53,Female,5,5,Neutral
P5229,Tennis Racket,Sports,Bicycle,338.4,56,Female,11,5,Positive
P5230,Lipstick,Beauty,Makeup,186.85,57,Male,5,4,Neutral
P5231,Tablet,Electronics,Headphones,220.49,24,Female,47,4,Very Positive
P5232,Wireless Mouse,Electronics,Speakers,924.83,24,Female,31,5,Very Positive
P5233,T-Shirt,Clothing,T-Shirts,188.19,31,Female,13,5,Neutral
P5234,Bicycle,Sports,Tennis Racket,43.13,23,Male,47,2,Negative
P5235,Nail Polish,Beauty,Nail Polish,53.74,43,Female,16,3,Positive
P5236,Smartwatch,Electronics,Mobile Phones,1273.36,42,Male,12,4,Very Positive
P5237,Soccer Ball,Sports,Football,141.22,40,Female,11,5,Neutral
P5238,Soccer Ball,Sports,Football,248.12,23,Male,12,5,Positive
P5239,Shoes,Clothing,Dresses,165.63,21,Male,18,4,Neutral
P5240,Lipstick,Beauty,Fragrance,126.18,37,Male,10,5,Neutral
P5241,Perfume,Beauty,Hair Care,42.52,23,Female,19,3,Negative
P5242,Bluetooth Speaker,Electronics,Laptops,768.25,48,Male,13,5,Very Positive
P5243,Bicycle,Sports,Tennis Racket,722.28,18,Male,7,4,Very Positive
P5244,T-Shirt,Clothing,Dresses,130.37,63,Male,10,3,Neutral
P5245,Jeans,Clothing,Pants,32.09,42,Female,11,1,Neutral
P5246,Football,Sports,Basketball,528.29,43,Female,25,5,Very Positive
P5247,Headphones,Electronics,Speakers,1082.58,32,Female,22,5,Very Positive
P5248,Bookshelf,Furniture,Chair,872.28,61,Male,2,4,Positive
P5249,Refrigerator,Home Appliances,Refrigerator,354.16,27,Male,41,4,Positive
P5250,Soccer Ball,Sports,Yoga Mat,313.29,19,Male,17,5,Positive
P5251,Microwave,Home Appliances,Microwave,823.44,52,Female,3,4,Very Positive
P5252,Refrigerator,Home Appliances,Vacuum Cleaner,347.56,45,Female,30,4,Positive
P5253,Dining Table,Furniture,Bookshelf,1178.48,57,Female,3,4,Very Positive
P5254,Perfume,Beauty,Hair Care,189.48,59,Female,9,4,Positive
P5255,Football,Sports,Football,779.01,63,Female,12,4,Very Positive
P5256,Dress,Clothing,Shoes,111.29,19,Male,10,3,Positive
P5257,Microwave,Home Appliances,Washing Machine,907.36,59,Male,20,5,Positive
P5258,Pants,Clothing,Shoes,124.08,47,Female,29,3,Neutral
P5259,Microwave,Home Appliances,Washing Machine,565.03,32,Male,27,4,Very Positive
P5260,Sweater,Clothing,Sweaters,166.76,61,Male,2,3,Positive
P5261,Sweater,Clothing,Shoes,165.64,65,Female,16,5,Neutral
P5262,Nail Polish,Beauty,Hair Care,74.8,60,Male,5,3,Neutral
P5263,Perfume,Beauty,Nail Polish,10.18,57,Female,6,1,Negative
P5264,Pants,Clothing,Dresses,111.97,38,Female,28,4,Positive
P5265,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,970.02,64,Female,7,4,Very Positive
P5266,Smartphone,Electronics,Smartwatches,982.06,20,Male,21,5,Very Positive
P5267,Wireless Mouse,Electronics,Laptops,518.44,22,Female,32,5,Very Positive
P5268,Bookshelf,Furniture,Chair,1173.79,35,Female,26,5,Positive
P5269,Chair,Furniture,Chair,1128.1,22,Male,45,4,Positive
P5270,Cabinet,Furniture,Sofa,1354.79,48,Male,12,5,Very Positive
P5271,Washing Machine,Home Appliances,Washing Machine,551.49,40,Male,20,4,Very Positive
P5272,Jacket,Clothing,Sweaters,158.53,35,Male,17,5,Positive
P5273,Soccer Ball,Sports,Bicycle,380.85,61,Female,17,5,Positive
P5274,Skincare Cream,Beauty,Makeup,6.21,57,Male,15,2,Neutral
P5275,Sweater,Clothing,Sweaters,33.97,18,Male,27,3,Negative
P5276,Washing Machine,Home Appliances,Washing Machine,998.51,62,Male,7,4,Positive
P5277,Tennis Racket,Sports,Tennis Racket,469.02,65,Female,4,5,Very Positive
P5278,Sofa,Furniture,Sofa,461.17,65,Male,2,5,Positive
P5279,Air Conditioner,Home Appliances,Air Conditioner,870.21,39,Male,16,4,Positive
P5280,Tennis Racket,Sports,Basketball,180.46,30,Female,17,4,Neutral
P5281,Vacuum Cleaner,Home Appliances,Washing Machine,242.01,52,Male,1,4,Positive
P5282,Sweater,Clothing,T-Shirts,70.77,36,Female,20,5,Positive
P5283,Sofa,Furniture,Sofa,795.39,49,Male,26,4,Very Positive
P5284,Bookshelf,Furniture,Bookshelf,1120.18,45,Female,18,4,Positive
P5285,Wireless Mouse,Electronics,Tablets,181.03,59,Male,3,4,Positive
P5286,Chair,Furniture,Table,893.6,34,Female,20,5,Very Positive
P5287,Jacket,Clothing,Sweaters,192.23,54,Male,19,3,Positive
P5288,Laptop,Electronics,Mobile Phones,343.82,60,Male,8,5,Positive
P5289,Air Conditioner,Home Appliances,Vacuum Cleaner,504.17,18,Female,47,4,Very Positive
P5290,Perfume,Beauty,Makeup,110.31,44,Male,27,3,Positive
P5291,Skincare Cream,Beauty,Hair Care,7.48,60,Female,10,2,Negative
P5292,Bicycle,Sports,Tennis Racket,396.46,36,Female,10,4,Very Positive
P5293,Perfume,Beauty,Makeup,38.28,44,Male,15,2,Neutral
P5294,Nail Polish,Beauty,Hair Care,169.29,56,Male,10,5,Neutral
P5295,Sweater,Clothing,T-Shirts,135.09,54,Male,1,5,Positive
P5296,Perfume,Beauty,Hair Care,16.83,62,Male,18,3,Negative
P5297,Dishwasher,Home Appliances,Refrigerator,66.36,39,Male,13,3,Neutral
P5298,Wireless Mouse,Electronics,Smartwatches,553.28,56,Male,7,5,Very Positive
P5299,Refrigerator,Home Appliances,Microwave,861.84,51,Female,9,5,Positive
P5300,Perfume,Beauty,Fragrance,38.86,31,Male,16,3,Neutral
P5301,Football,Sports,Bicycle,323.62,40,Female,15,4,Positive
P5302,Bookshelf,Furniture,Bookshelf,1272.2,33,Male,13,4,Positive
P5303,Shampoo,Beauty,Fragrance,97.68,51,Male,13,3,Positive
P5304,Cabinet,Furniture,Cabinet,418.41,30,Female,19,4,Positive
P5305,Lipstick,Beauty,Hair Care,38.71,27,Male,29,2,Neutral
P5306,Football,Sports,Tennis Racket,723.62,45,Male,11,4,Positive
P5307,Yoga Mat,Sports,Tennis Racket,572.47,49,Female,15,4,Very Positive
P5308,Washing Machine,Home Appliances,Vacuum Cleaner,147.66,21,Female,25,3,Neutral
P5309,Jeans,Clothing,Shoes,132.35,51,Female,8,3,Positive
P5310,Tennis Racket,Sports,Bicycle,337.53,52,Female,11,4,Very Positive
P5311,Jacket,Clothing,T-Shirts,106.01,46,Male,17,4,Neutral
P5312,Bookshelf,Furniture,Bookshelf,1041.51,50,Male,20,4,Positive
P5313,Air Conditioner,Home Appliances,Air Conditioner,889.31,33,Male,24,5,Positive
P5314,Dishwasher,Home Appliances,Vacuum Cleaner,566.66,36,Male,24,5,Very Positive
P5315,Yoga Mat,Sports,Basketball,688.21,36,Female,15,5,Positive
P5316,Bookshelf,Furniture,Chair,1486.8,32,Male,26,4,Positive
P5317,Soccer Ball,Sports,Basketball,194.77,41,Female,19,3,Neutral
P5318,Cabinet,Furniture,Chair,1197.11,45,Male,29,5,Positive
P5319,Dress,Clothing,Shoes,66.24,43,Male,28,4,Neutral
P5320,Tablet,Electronics,Mobile Phones,166.19,40,Female,29,5,Neutral
P5321,Air Conditioner,Home Appliances,Air Conditioner,84.27,19,Male,33,4,Positive
P5322,Soccer Ball,Sports,Bicycle,490.17,31,Female,14,4,Positive
P5323,Soccer Ball,Sports,Basketball,168.72,47,Male,30,5,Positive
P5324,Jacket,Clothing,Sweaters,165.51,25,Male,27,3,Neutral
P5325,Nail Polish,Beauty,Fragrance,115.22,47,Female,14,4,Positive
P5326,Dress,Clothing,T-Shirts,115.33,19,Male,16,5,Positive
P5327,Dishwasher,Home Appliances,Refrigerator,596.33,63,Female,15,4,Positive
P5328,Couch,Furniture,Cabinet,1367.31,26,Male,49,5,Very Positive
P5329,Laptop,Electronics,Mobile Phones,556.99,32,Female,27,4,Positive
P5330,Soccer Ball,Sports,Tennis Racket,183.06,41,Male,25,4,Neutral
P5331,Soccer Ball,Sports,Football,313.59,47,Female,27,5,Very Positive
P5332,Sofa,Furniture,Cabinet,1258.21,32,Female,19,4,Very Positive
P5333,Laptop,Electronics,Headphones,1034.33,28,Female,49,5,Very Positive
P5334,Wireless Mouse,Electronics,Smartwatches,113.21,21,Male,29,4,Neutral
P5335,Dishwasher,Home Appliances,Microwave,861.17,23,Female,35,4,Positive
P5336,Soccer Ball,Sports,Yoga Mat,83.52,18,Male,25,5,Neutral
P5337,Washing Machine,Home Appliances,Washing Machine,244.74,33,Female,25,4,Positive
P5338,Air Conditioner,Home Appliances,Washing Machine,603.13,24,Female,32,5,Positive
P5339,Chair,Furniture,Cabinet,555.98,41,Male,26,4,Very Positive
P5340,Vacuum Cleaner,Home Appliances,Microwave,572.64,61,Female,4,4,Positive
P5341,Shoes,Clothing,T-Shirts,42.47,27,Female,20,3,Negative
P5342,Smartphone,Electronics,Mobile Phones,1349.84,28,Female,40,5,Positive
P5343,Dress,Clothing,T-Shirts,121.94,62,Male,15,5,Neutral
P5344,Dress,Clothing,Jackets,183.41,33,Male,10,3,Positive
P5345,Bookshelf,Furniture,Cabinet,195.3,20,Female,30,5,Positive
P5346,Bluetooth Speaker,Electronics,Smartwatches,151.2,55,Female,6,4,Positive
P5347,Basketball,Sports,Bicycle,400.09,44,Female,26,5,Very Positive
P5348,Football,Sports,Football,440.1,52,Male,11,4,Positive
P5349,Laptop,Electronics,Speakers,57.44,22,Female,37,4,Positive
P5350,Yoga Mat,Sports,Tennis Racket,253.75,30,Male,18,5,Positive
P5351,Chair,Furniture,Chair,554.79,22,Male,36,5,Positive
P5352,Cabinet,Furniture,Bookshelf,701.27,40,Male,30,4,Very Positive
P5353,T-Shirt,Clothing,Jackets,172.03,23,Male,35,5,Positive
P5354,Basketball,Sports,Bicycle,31.33,40,Male,20,1,Neutral
P5355,Soccer Ball,Sports,Tennis Racket,339.89,31,Female,20,5,Very Positive
P5356,Shampoo,Beauty,Hair Care,96.39,46,Male,15,3,Neutral
P5357,Football,Sports,Tennis Racket,18.62,60,Female,16,3,Negative
P5358,Cabinet,Furniture,Chair,948.07,61,Male,19,5,Very Positive
P5359,Tablet,Electronics,Laptops,102.65,49,Male,18,4,Positive
P5360,Refrigerator,Home Appliances,Refrigerator,155.93,53,Female,9,5,Neutral
P5361,Jacket,Clothing,T-Shirts,62.1,28,Female,34,3,Neutral
P5362,Football,Sports,Basketball,71.89,63,Female,16,5,Neutral
P5363,Air Conditioner,Home Appliances,Refrigerator,693.45,64,Male,16,5,Very Positive
P5364,Lipstick,Beauty,Fragrance,100.97,28,Female,11,5,Positive
P5365,Sweater,Clothing,Pants,20.5,58,Male,5,2,Neutral
P5366,Lipstick,Beauty,Fragrance,181.4,37,Female,24,4,Positive
P5367,Sweater,Clothing,Pants,120.77,47,Male,27,4,Neutral
P5368,Shampoo,Beauty,Makeup,118.84,35,Male,16,3,Positive
P5369,Refrigerator,Home Appliances,Washing Machine,904.44,27,Male,13,4,Very Positive
P5370,Basketball,Sports,Basketball,80.38,58,Female,20,3,Neutral
P5371,Refrigerator,Home Appliances,Refrigerator,294.67,61,Male,14,4,Positive
P5372,Headphones,Electronics,Laptops,1179.73,27,Male,39,4,Very Positive
P5373,Tennis Racket,Sports,Yoga Mat,408.39,54,Male,9,4,Positive
P5374,Lipstick,Beauty,Nail Polish,190.3,38,Male,22,5,Positive
P5375,Refrigerator,Home Appliances,Washing Machine,833.02,35,Female,10,5,Positive
P5376,Couch,Furniture,Bookshelf,1471.14,27,Female,44,4,Very Positive
P5377,Headphones,Electronics,Headphones,150.75,44,Male,19,3,Neutral
P5378,Foundation,Beauty,Skin Care,55.67,20,Female,31,4,Neutral
P5379,Tablet,Electronics,Mobile Phones,470.04,61,Male,11,4,Very Positive
P5380,Couch,Furniture,Bookshelf,509.28,20,Female,31,5,Positive
P5381,Basketball,Sports,Bicycle,558.53,31,Female,30,5,Very Positive
P5382,Air Conditioner,Home Appliances,Microwave,378.67,53,Male,10,4,Positive
P5383,Microwave,Home Appliances,Air Conditioner,913.84,58,Female,12,5,Positive
P5384,Air Conditioner,Home Appliances,Washing Machine,474.18,54,Female,8,5,Positive
P5385,T-Shirt,Clothing,T-Shirts,158.1,55,Female,1,5,Positive
P5386,Bookshelf,Furniture,Table,1182.63,43,Male,22,5,Positive
P5387,Dress,Clothing,Sweaters,163.79,44,Female,16,4,Neutral
P5388,Bicycle,Sports,Football,311.81,26,Male,20,4,Very Positive
P5389,Basketball,Sports,Tennis Racket,245.83,36,Male,28,4,Positive
P5390,Microwave,Home Appliances,Refrigerator,169.32,26,Female,42,4,Neutral
P5391,Tablet,Electronics,Smartwatches,1192.06,56,Female,11,5,Positive
P5392,Shampoo,Beauty,Nail Polish,112.54,56,Male,1,4,Positive
P5393,Dress,Clothing,Dresses,117.94,47,Female,23,5,Positive
P5394,Tablet,Electronics,Speakers,459.77,38,Male,21,5,Positive
P5395,Washing Machine,Home Appliances,Refrigerator,355.29,47,Female,13,5,Positive
P5396,Dress,Clothing,Sweaters,182.78,39,Female,18,4,Neutral
P5397,Smartwatch,Electronics,Headphones,379.7,37,Female,27,5,Positive
P5398,Bookshelf,Furniture,Cabinet,662.71,44,Male,27,4,Very Positive
P5399,Soccer Ball,Sports,Football,507.33,44,Male,27,4,Very Positive
P5400,Soccer Ball,Sports,Basketball,298.25,26,Male,6,5,Very Positive
P5401,Tablet,Electronics,Laptops,554.03,23,Male,19,4,Very Positive
P5402,Bicycle,Sports,Yoga Mat,661.86,40,Female,22,4,Very Positive
P5403,Headphones,Electronics,Laptops,254.27,31,Female,22,5,Very Positive
P5404,Headphones,Electronics,Speakers,1130.77,29,Male,11,4,Very Positive
P5405,Dining Table,Furniture,Bookshelf,1131.48,47,Male,23,5,Positive
P5406,Washing Machine,Home Appliances,Microwave,199.27,36,Male,27,4,Neutral
P5407,Lipstick,Beauty,Nail Polish,158.39,57,Male,3,4,Neutral
P5408,Foundation,Beauty,Hair Care,159.03,42,Male,22,5,Neutral
P5409,T-Shirt,Clothing,Dresses,40.22,48,Female,16,3,Negative
P5410,Shampoo,Beauty,Hair Care,20.12,59,Male,8,1,Neutral
P5411,Lipstick,Beauty,Hair Care,33.29,49,Female,12,3,Negative
P5412,Skincare Cream,Beauty,Makeup,60.83,45,Female,23,3,Positive
P5413,Cabinet,Furniture,Sofa,1136.63,58,Male,5,4,Positive
P5414,T-Shirt,Clothing,Shoes,120.85,62,Female,15,5,Positive
P5415,Pants,Clothing,Sweaters,123.42,19,Female,8,5,Positive
P5416,T-Shirt,Clothing,T-Shirts,40.27,56,Male,7,1,Negative
P5417,T-Shirt,Clothing,T-Shirts,20.58,22,Male,39,1,Negative
P5418,Vacuum Cleaner,Home Appliances,Air Conditioner,633.36,22,Male,10,4,Positive
P5419,Dishwasher,Home Appliances,Microwave,214.73,54,Female,16,4,Very Positive
P5420,Perfume,Beauty,Makeup,103.66,32,Female,20,5,Positive
P5421,Bicycle,Sports,Tennis Racket,642.02,46,Female,23,4,Positive
P5422,Smartphone,Electronics,Mobile Phones,434.77,40,Male,13,4,Positive
P5423,Bicycle,Sports,Bicycle,646.46,62,Female,10,5,Positive
P5424,Perfume,Beauty,Hair Care,154.76,31,Male,25,3,Neutral
P5425,Foundation,Beauty,Hair Care,190.15,36,Female,30,5,Neutral
P5426,Jeans,Clothing,Pants,62.58,52,Male,0,5,Positive
P5427,Shampoo,Beauty,Skin Care,22.17,46,Female,12,2,Negative
P5428,Couch,Furniture,Chair,1119.16,47,Male,14,5,Very Positive
P5429,Refrigerator,Home Appliances,Air Conditioner,128.9,47,Male,11,3,Neutral
P5430,Yoga Mat,Sports,Tennis Racket,166.11,54,Female,10,3,Positive
P5431,Bicycle,Sports,Bicycle,435.06,54,Female,4,4,Positive
P5432,Headphones,Electronics,Mobile Phones,1264.17,31,Female,20,4,Very Positive
P5433,Lipstick,Beauty,Fragrance,167.41,39,Male,23,3,Positive
P5434,Skincare Cream,Beauty,Hair Care,172.85,37,Male,11,4,Positive
P5435,Perfume,Beauty,Makeup,161.56,49,Male,17,4,Neutral
P5436,Pants,Clothing,T-Shirts,33.76,59,Female,15,1,Negative
P5437,Wireless Mouse,Electronics,Smartwatches,928.92,55,Male,17,4,Very Positive
P5438,Washing Machine,Home Appliances,Refrigerator,816.24,23,Female,21,4,Very Positive
P5439,Jacket,Clothing,T-Shirts,124.96,48,Male,21,3,Positive
P5440,Tennis Racket,Sports,Bicycle,544.85,20,Male,17,5,Positive
P5441,Wireless Mouse,Electronics,Smartwatches,1120.04,29,Female,50,4,Positive
P5442,Soccer Ball,Sports,Tennis Racket,498.72,38,Male,10,4,Very Positive
P5443,Bluetooth Speaker,Electronics,Headphones,1262.45,20,Male,35,5,Positive
P5444,Wireless Mouse,Electronics,Speakers,1421.45,35,Female,12,4,Very Positive
P5445,Shoes,Clothing,Shoes,129.22,37,Male,15,4,Positive
P5446,Bicycle,Sports,Tennis Racket,381.32,59,Male,11,4,Positive
P5447,Washing Machine,Home Appliances,Refrigerator,700.27,22,Male,13,4,Positive
P5448,Washing Machine,Home Appliances,Microwave,361.2,65,Female,12,5,Positive
P5449,Jeans,Clothing,T-Shirts,160.26,61,Male,19,4,Neutral
P5450,Cabinet,Furniture,Bookshelf,631.65,56,Female,14,4,Very Positive
P5451,Shampoo,Beauty,Skin Care,9.22,52,Male,16,3,Neutral
P5452,Tennis Racket,Sports,Football,691.99,50,Female,2,4,Very Positive
P5453,Wireless Mouse,Electronics,Laptops,517.12,55,Male,20,4,Positive
P5454,Couch,Furniture,Table,1378.46,19,Male,8,4,Positive
P5455,Tennis Racket,Sports,Yoga Mat,195.55,43,Female,11,4,Neutral
P5456,Dress,Clothing,Pants,117.23,48,Male,25,4,Positive
P5457,Bookshelf,Furniture,Chair,489.47,30,Female,20,5,Positive
P5458,Chair,Furniture,Chair,1129.64,36,Female,12,4,Very Positive
P5459,Refrigerator,Home Appliances,Vacuum Cleaner,596.4,35,Male,22,5,Very Positive
P5460,Tennis Racket,Sports,Bicycle,293.3,61,Female,14,5,Positive
P5461,Cabinet,Furniture,Chair,920.64,30,Female,19,5,Very Positive
P5462,Couch,Furniture,Cabinet,277.72,34,Female,29,5,Positive
P5463,Dress,Clothing,Jackets,14.88,49,Female,30,1,Neutral
P5464,Dishwasher,Home Appliances,Refrigerator,925.49,40,Female,26,4,Positive
P5465,Washing Machine,Home Appliances,Washing Machine,988.28,64,Male,17,4,Positive
P5466,Pants,Clothing,Dresses,131.98,51,Male,2,3,Neutral
P5467,Bluetooth Speaker,Electronics,Smartwatches,243.09,52,Female,12,4,Positive
P5468,Dishwasher,Home Appliances,Microwave,960.05,34,Male,23,5,Positive
P5469,Bicycle,Sports,Yoga Mat,634.1,56,Male,15,4,Very Positive
P5470,Refrigerator,Home Appliances,Air Conditioner,922.25,46,Female,14,5,Very Positive
P5471,Tablet,Electronics,Laptops,1026.05,26,Male,10,4,Positive
P5472,T-Shirt,Clothing,Shoes,107.03,60,Female,16,3,Positive
P5473,Headphones,Electronics,Smartwatches,256.79,34,Female,25,4,Very Positive
P5474,Smartphone,Electronics,Headphones,531.6,60,Female,7,4,Very Positive
P5475,Tennis Racket,Sports,Bicycle,242.06,65,Female,15,5,Very Positive
P5476,Soccer Ball,Sports,Yoga Mat,388.94,36,Male,27,4,Very Positive
P5477,Cabinet,Furniture,Sofa,349.18,58,Female,4,4,Positive
P5478,Couch,Furniture,Table,1251.34,52,Male,19,4,Positive
P5479,Lipstick,Beauty,Hair Care,23.75,18,Female,42,3,Neutral
P5480,Smartphone,Electronics,Mobile Phones,1208.85,30,Female,26,4,Positive
P5481,Yoga Mat,Sports,Yoga Mat,25.8,49,Female,14,1,Negative
P5482,Refrigerator,Home Appliances,Vacuum Cleaner,235.86,30,Male,16,4,Positive
P5483,Refrigerator,Home Appliances,Microwave,322.36,42,Male,10,5,Positive
P5484,Basketball,Sports,Tennis Racket,149.46,50,Female,0,3,Neutral
P5485,Jacket,Clothing,Sweaters,188.07,51,Male,0,5,Neutral
P5486,Vacuum Cleaner,Home Appliances,Refrigerator,252.82,19,Male,23,4,Very Positive
P5487,Shampoo,Beauty,Nail Polish,184.06,18,Male,27,3,Positive
P5488,Nail Polish,Beauty,Makeup,147.7,48,Female,13,5,Positive
P5489,Wireless Mouse,Electronics,Mobile Phones,1026.75,25,Female,15,5,Very Positive
P5490,Bluetooth Speaker,Electronics,Tablets,1263.73,33,Male,26,4,Positive
P5491,Shampoo,Beauty,Makeup,120.27,34,Male,25,3,Neutral
P5492,Refrigerator,Home Appliances,Refrigerator,966.6,62,Female,7,5,Positive
P5493,Tablet,Electronics,Mobile Phones,873.27,35,Female,27,4,Very Positive
P5494,Bookshelf,Furniture,Table,228.27,29,Female,19,5,Positive
P5495,Smartphone,Electronics,Speakers,853.5,56,Female,20,5,Positive
P5496,Pants,Clothing,T-Shirts,106.25,18,Female,9,4,Positive
P5497,Refrigerator,Home Appliances,Air Conditioner,558.81,23,Male,22,4,Positive
P5498,Microwave,Home Appliances,Washing Machine,885.61,43,Female,23,5,Positive
P5499,Shampoo,Beauty,Nail Polish,150.34,26,Female,11,5,Positive
P5500,Shoes,Clothing,Pants,120.7,35,Male,17,3,Neutral
P5501,Wireless Mouse,Electronics,Speakers,1135.96,26,Female,26,5,Positive
P5502,Shampoo,Beauty,Makeup,16.52,59,Female,10,2,Neutral
P5503,Chair,Furniture,Cabinet,576.02,50,Female,4,4,Positive
P5504,Bluetooth Speaker,Electronics,Tablets,1420.54,28,Male,12,4,Very Positive
P5505,Jacket,Clothing,Jackets,176.95,54,Male,5,5,Neutral
P5506,Jeans,Clothing,T-Shirts,163.07,18,Male,46,5,Positive
P5507,Bluetooth Speaker,Electronics,Laptops,906.51,33,Female,24,4,Very Positive
P5508,Dress,Clothing,T-Shirts,106.52,50,Female,6,5,Neutral
P5509,Foundation,Beauty,Makeup,38.02,23,Female,15,1,Neutral
P5510,Headphones,Electronics,Mobile Phones,1330.13,18,Male,24,5,Positive
P5511,Perfume,Beauty,Skin Care,91.56,20,Female,43,4,Neutral
P5512,Tablet,Electronics,Smartwatches,822.16,58,Male,16,4,Very Positive
